country,IN,2011,1981-85,84376
country,IN,2011,1985-90,130165
country,IN,2011,1992-97,136258
country,IN,2011,1997-02,137311
country,IN,2011,2002-07,145272
country,IN,2011,2007-12,148366
country,IN,2011,2012-17,156231
district,532,2011,1981-85,0
district,532,2011,1985-90,0
district,532,2011,1992-97,0
district,532,2011,1997-02,0
district,532,2011,2002-07,0
district,532,2011,2007-12,0
district,532,2011,2012-17,0
district,146,2011,1981-85,0
district,146,2011,1985-90,0
district,146,2011,1992-97,0
district,146,2011,1997-02,0
district,146,2011,2002-07,0
district,146,2011,2007-12,0
district,146,2011,2012-17,0
district,474,2011,1981-85,0
district,474,2011,1985-90,0
district,474,2011,1992-97,0
district,474,2011,1997-02,0
district,474,2011,2002-07,0
district,474,2011,2007-12,0
district,474,2011,2012-17,0
district,522,2011,1981-85,0
district,522,2011,1985-90,0
district,522,2011,1992-97,0
district,522,2011,1997-02,0
district,522,2011,2002-07,0
district,522,2011,2007-12,0
district,522,2011,2012-17,0
district,283,2011,1981-85,0
district,283,2011,1985-90,0
district,283,2011,1992-97,0
district,283,2011,1997-02,0
district,283,2011,2002-07,0
district,283,2011,2007-12,0
district,283,2011,2012-17,0
district,119,2011,1981-85,0
district,119,2011,1985-90,0
district,119,2011,1992-97,0
district,119,2011,1997-02,0
district,119,2011,2002-07,0
district,119,2011,2007-12,0
district,119,2011,2012-17,0
district,501,2011,1981-85,0
district,501,2011,1985-90,0
district,501,2011,1992-97,0
district,501,2011,1997-02,0
district,501,2011,2002-07,0
district,501,2011,2007-12,0
district,501,2011,2012-17,0
district,598,2011,1981-85,0
district,598,2011,1985-90,0
district,598,2011,1992-97,0
district,598,2011,1997-02,0
district,598,2011,2002-07,0
district,598,2011,2007-12,0
district,598,2011,2012-17,0
district,143,2011,1981-85,0
district,143,2011,1985-90,0
district,143,2011,1992-97,0
district,143,2011,1997-02,0
district,143,2011,2002-07,0
district,143,2011,2007-12,0
district,143,2011,2012-17,0
district,465,2011,1981-85,0
district,465,2011,1985-90,0
district,465,2011,1992-97,0
district,465,2011,1997-02,0
district,465,2011,2002-07,0
district,465,2011,2007-12,0
district,465,2011,2012-17,0
district,175,2011,1981-85,0
district,175,2011,1985-90,0
district,175,2011,1992-97,0
district,175,2011,1997-02,0
district,175,2011,2002-07,0
district,175,2011,2007-12,0
district,175,2011,2012-17,0
district,64,2011,1981-85,0
district,64,2011,1985-90,0
district,64,2011,1992-97,0
district,64,2011,1997-02,0
district,64,2011,2002-07,0
district,64,2011,2007-12,0
district,64,2011,2012-17,0
district,104,2011,1981-85,0
district,104,2011,1985-90,0
district,104,2011,1992-97,0
district,104,2011,1997-02,0
district,104,2011,2002-07,0
district,104,2011,2007-12,0
district,104,2011,2012-17,0
district,70,2011,1981-85,0
district,70,2011,1985-90,0
district,70,2011,1992-97,0
district,70,2011,1997-02,0
district,70,2011,2002-07,0
district,70,2011,2007-12,0
district,70,2011,2012-17,0
district,178,2011,1981-85,0
district,178,2011,1985-90,0
